condition,amplitude,w_inter,trial_idx,seed,ref_amplitude,end_val_normalized,pre_frac_sat,cue_frac_sat,post_frac_sat,post_frac_bump,post_frac_rest,late_frac_sat,late_frac_bump,late_frac_rest,win00_frac_sat,win01_frac_sat,win02_frac_sat,win03_frac_sat,win04_frac_sat,win05_frac_sat,win06_frac_sat,win07_frac_sat,win08_frac_sat,win09_frac_sat,win00_frac_bump,win01_frac_bump,win02_frac_bump,win03_frac_bump,win04_frac_bump,win05_frac_bump,win06_frac_bump,win07_frac_bump,win08_frac_bump,win09_frac_bump,win00_frac_rest,win01_frac_rest,win02_frac_rest,win03_frac_rest,win04_frac_rest,win05_frac_rest,win06_frac_rest,win07_frac_rest,win08_frac_rest,win09_frac_rest
WT,8.0,0.004,11,794319243,0.9984840722786652,4.855594529184882e-56,0.0,0.0078125,0.0,0.0,1.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,12,204008863,0.9996995912634816,4.855594529184882e-56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,13,1880439445,0.9996548434205412,4.855594529184882e-56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,14,1306372712,0.9991913608385269,4.855594529184882e-56,0.0,0.0078125,0.0,0.0078125,0.9921875,0.0,0.0,1.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.9765625,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,15,2122084012,0.9996993548566177,4.855594529184882e-56,0.0,0.015625,0.0,0.0,1.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,16,1976297044,0.9992061134380319,4.855594529184882e-56,0.0,0.015625,0.0,0.0,1.0,0.0,0.0,1.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.9765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,17,784548992,0.9985341054902227,4.855594529184882e-56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,18,2121403537,0.999161430509585,4.855594529184882e-56,0.0,0.0078125,0.0,0.0,1.0,0.0,0.0,1.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.9765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.004,19,347016859,0.9996995455792019,4.855594529184882e-56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,0,1168784116,0.9975920731498529,0.05000000066885011,0.0,0.0078125,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,1,921289450,0.9964896033245226,0.05000000066885011,0.0,0.0078125,0.0,0.046875,0.953125,0.0,0.0,1.0,0.046875,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953125,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,2,1293255992,0.9991687980147701,0.05000000066885011,0.0,0.0078125,0.0,0.0,1.0,0.0,0.0,1.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.9765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,3,1702858716,0.9964896033233003,0.05000000066885011,0.0,0.0078125,0.0,0.046875,0.953125,0.0,0.0,1.0,0.046875,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953125,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,4,1895310323,0.998524830167716,0.05000000066885011,0.0,0.0,0.0,0.0234375,0.9765625,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,5,211694680,0.9964896033245054,0.05000000066885011,0.0,0.0078125,0.0,0.046875,0.953125,0.0,0.0,1.0,0.046875,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953125,0.953125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,6,280584697,0.995187626526328,0.05000000066885011,0.0,0.015625,0.0,0.0546875,0.9453125,0.0,0.0,1.0,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,7,617447500,0.9975919877008063,0.05000000066885011,0.0,0.015625,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,8,1249765968,0.9997000250548587,0.05000000066885011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,9,1504658074,0.9996988761714816,0.05000000066885011,0.0,0.0,0.0,0.015625,0.984375,0.0,0.015625,0.984375,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
WT,8.0,0.008,10,1008898872,0.9996992153999784,0.05000000066885011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.984375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,11,794319243,0.9975920731504063,0.05000000066885011,0.0,0.0078125,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,12,204008863,0.9991977626432982,0.05000000066885011,0.0,0.0,0.0,0.0234375,0.9765625,0.0,0.0,1.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765625,0.9765625,0.9765625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,13,1880439445,0.999656856388459,0.05000000066885011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,14,1306372712,0.9984536368185577,0.05000000066885011,0.0,0.0078125,0.0,0.0234375,0.9765625,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,15,2122084012,0.9985378353392937,0.05000000066885011,0.0,0.015625,0.0,0.015625,0.984375,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,16,1976297044,0.9984800212818445,0.05000000066885011,0.0,0.015625,0.0,0.0,1.0,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,17,784548992,0.9975920731501847,0.05000000066885011,0.0,0.0,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,18,2121403537,0.9975918056064901,0.05000000066885011,0.0,0.0078125,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.008,19,347016859,0.999699370934686,0.05000000066885011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.984375,0.9921875,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,0,1168784116,0.9936866130906356,0.3000467006283603,0.0,0.0078125,0.0625,0.0,0.9375,0.0625,0.0,0.9375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
WT,8.0,0.012,1,921289450,0.9951876265262809,0.3000467006283603,0.0,0.0078125,0.0,0.0546875,0.9453125,0.0,0.0546875,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,2,1293255992,0.997592073149779,0.3000467006283603,0.0,0.0078125,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,3,1702858716,0.9936866130905384,0.3000467006283603,0.0,0.0078125,0.0625,0.0,0.9375,0.0625,0.0,0.9375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
WT,8.0,0.012,4,1895310323,0.9975920731493375,0.3000467006283603,0.0,0.0,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,5,211694680,0.9951876265263211,0.3000467006283603,0.0,0.0078125,0.0,0.0546875,0.9453125,0.0,0.0546875,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,6,280584697,0.9951876265261002,0.3000467006283603,0.0,0.015625,0.0,0.0546875,0.9453125,0.0,0.0546875,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,7,617447500,0.9919871051656399,0.3000467006283603,0.0,0.015625,0.0703125,0.0,0.9296875,0.0703125,0.0,0.9296875,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296875,0.9296875,0.9296875,0.9296875,0.9296875,0.9296875,0.9296875,0.9296875,0.9296875,0.9296875
WT,8.0,0.012,8,1249765968,0.9984946376871697,0.3000467006283603,0.0,0.0,0.0,0.03125,0.96875,0.0,0.0,1.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,9,1504658074,0.9996988607474838,0.3000467006283603,0.0,0.0,0.0,0.015625,0.984375,0.0,0.015625,0.984375,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375,0.984375
WT,8.0,0.012,10,1008898872,0.9964380603793169,0.3000467006283603,0.0,0.0,0.0,0.0390625,0.9609375,0.0,0.0,1.0,0.0390625,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609375,0.9609375,0.9609375,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,11,794319243,0.9925079155445211,0.3000467006283603,0.0,0.0078125,0.0625,0.0,0.9375,0.0625,0.0,0.9375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1.0,1.0
WT,8.0,0.012,12,204008863,0.9984946376871158,0.3000467006283603,0.0,0.0,0.0,0.03125,0.96875,0.0,0.0,1.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,13,1880439445,0.9996589176607811,0.3000467006283603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,14,1306372712,0.9951876265263228,0.3000467006283603,0.0,0.0078125,0.0,0.0546875,0.9453125,0.0,0.0546875,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,15,2122084012,0.9936866130905255,0.3000467006283603,0.0,0.015625,0.0625,0.0,0.9375,0.0625,0.0,0.9375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
WT,8.0,0.012,16,1976297044,0.99518762652602,0.3000467006283603,0.0,0.015625,0.0,0.0546875,0.9453125,0.0,0.0546875,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,17,784548992,0.9951876265262091,0.3000467006283603,0.0,0.0,0.0,0.0546875,0.9453125,0.0,0.0546875,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546875,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.012,18,2121403537,0.9936866130902319,0.3000467006283603,0.0,0.0078125,0.0625,0.0,0.9375,0.0625,0.0,0.9375,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375
WT,8.0,0.012,19,347016859,0.9984946376866132,0.3000467006283603,0.0,0.0,0.0,0.03125,0.96875,0.0,0.0,1.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WT,8.0,0.016,0,1168784116,0.9900897164800994,0.8000050165362511,0.0,0.0078125,0.078125,0.0,0.921875,0.078125,0.0,0.921875,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
WT,8.0,0.016,1,921289450,0.9900897164795676,0.8000050165362511,0.0,0.0078125,0.078125,0.0,0.921875,0.078125,0.0,0.921875,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
WT,8.0,0.016,2,1293255992,0.9900897164801222,0.8000050165362511,0.0,0.0078125,0.078125,0.0,0.921875,0.078125,0.0,0.921875,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
WT,8.0,0.016,3,1702858716,0.9900897164801553,0.8000050165362511,0.0,0.0078125,0.078125,0.0,0.921875,0.078125,0.0,0.921875,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875,0.921875
WT,8.0,0.016,4,1895310323,0.9951876265254151,0.8000050165362511,0.0,0.0,0.0546875,0.0,0.9453125,0.0546875,0.0,0.9453125,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125,0.9453125
